order_id,line_no,product_id,quantity,list_price,discount_amount,unit_price
O000542,5,P0053,1,4256.0,638.4,3617.6
O000543,1,P0073,1,2802.0,700.5,2101.5
O000543,2,P0047,1,14456.0,722.8,13733.2
O000543,3,P0037,1,9916.0,0.0,9916.0
O000543,4,P0118,1,2927.0,0.0,2927.0
O000543,5,P0117,1,1402.0,210.3,1191.7
O000544,1,P0112,1,4364.0,872.8,3491.2
O000544,2,P0065,1,651.0,0.0,651.0
O000544,3,P0012,1,8277.0,2069.25,6207.75
O000545,1,P0032,1,620.0,0.0,620.0
O000545,2,P0076,2,3599.0,179.95,3419.05
O000545,3,P0116,3,8882.0,2220.5,6661.5
O000546,1,P0048,1,21164.0,2116.4,19047.6
O000546,2,P0036,1,68685.0,0.0,68685.0
O000547,1,P0003,2,2217.0,554.25,1662.75
O000547,2,P0036,1,68685.0,6868.5,61816.5
O000547,3,P0075,2,3860.0,386.0,3474.0
O000548,1,P0041,2,1356.0,203.4,1152.6
O000548,2,P0120,1,3461.0,0.0,3461.0
O000548,3,P0028,1,1432.0,0.0,1432.0
O000548,4,P0117,1,1402.0,280.4,1121.6
O000549,1,P0021,3,967.0,241.75,725.25
O000549,2,P0105,1,5260.0,263.0,4997.0
O000549,3,P0006,1,1703.0,0.0,1703.0
O000549,4,P0120,1,3461.0,173.05,3287.95
O000550,1,P0099,1,81251.0,8125.1,73125.9
O000551,1,P0094,1,3152.0,157.6,2994.4
O000551,2,P0047,1,14456.0,2891.2,11564.8
O000551,3,P0088,1,4772.0,238.6,4533.4
O000552,1,P0048,1,21164.0,5291.0,15873.0
O000553,1,P0078,1,8785.0,0.0,8785.0
O000553,2,P0045,1,873.0,0.0,873.0
O000553,3,P0013,1,5453.0,1090.6,4362.4
O000553,4,P0024,1,66.0,0.0,66.0
O000553,5,P0090,1,7615.0,1903.75,5711.25
O000554,1,P0100,1,17072.0,853.6,16218.4
O000554,2,P0034,1,1724.0,431.0,1293.0
O000554,3,P0018,1,73251.0,7325.1,65925.9
O000554,4,P0096,1,2631.0,526.2,2104.8
O000554,5,P0050,1,27362.0,5472.4,21889.6
O000555,1,P0029,1,1848.0,0.0,1848.0
O000556,1,P0114,1,11162.0,0.0,11162.0
O000556,2,P0103,1,9427.0,471.35,8955.65
O000556,3,P0076,2,3599.0,0.0,3599.0
O000557,1,P0079,1,650.0,32.5,617.5
O000557,2,P0044,1,42878.0,4287.8,38590.2
O000557,3,P0095,1,1968.0,0.0,1968.0
O000557,4,P0099,1,81251.0,12187.65,69063.35
O000557,5,P0087,1,14136.0,3534.0,10602.0
O000558,1,P0071,1,1579.0,315.8,1263.2
O000558,2,P0039,2,8497.0,0.0,8497.0
O000559,1,P0098,1,1719.0,0.0,1719.0
O000559,2,P0032,1,620.0,124.0,496.0
O000560,1,P0119,1,15371.0,2305.65,13065.35
O000560,2,P0046,1,413.0,82.6,330.4
O000560,3,P0091,1,4351.0,652.65,3698.35
O000560,4,P0074,1,65786.0,13157.2,52628.8
O000560,5,P0058,2,5583.0,1116.6,4466.4
O000561,1,P0012,1,8277.0,1655.4,6621.6
O000561,2,P0052,2,63069.0,9460.35,53608.65
O000562,1,P0084,2,33279.0,0.0,33279.0
O000562,2,P0120,1,3461.0,173.05,3287.95
O000562,3,P0109,1,12274.0,2454.8,9819.2
O000562,4,P0092,1,1619.0,242.85,1376.15
O000562,5,P0098,1,1719.0,257.85,1461.15
O000563,1,P0093,2,3180.0,0.0,3180.0
O000563,2,P0116,2,8882.0,1776.4,7105.6
O000564,1,P0063,1,8616.0,861.6,7754.4
O000564,2,P0065,2,651.0,65.1,585.9
O000564,3,P0085,1,3342.0,0.0,3342.0
O000564,4,P0117,1,1402.0,70.1,1331.9
O000564,5,P0102,1,18580.0,1858.0,16722.0
O000565,1,P0047,3,14456.0,0.0,14456.0
O000565,2,P0031,1,273.0,27.3,245.7
O000566,1,P0025,1,9332.0,0.0,9332.0
O000566,2,P0028,1,1432.0,358.0,1074.0
O000566,3,P0063,1,8616.0,0.0,8616.0
O000566,4,P0110,1,1333.0,266.6,1066.4
O000566,5,P0107,1,11972.0,2993.0,8979.0
O000567,1,P0056,1,61408.0,15352.0,46056.0
O000567,2,P0067,1,2163.0,108.15,2054.85
O000567,3,P0099,3,81251.0,0.0,81251.0
O000568,1,P0044,1,42878.0,6431.7,36446.3
O000568,2,P0031,1,273.0,0.0,273.0
O000568,3,P0049,2,13599.0,0.0,13599.0
O000569,1,P0111,2,1507.0,0.0,1507.0
O000569,2,P0037,3,9916.0,1983.2,7932.8
O000569,3,P0018,1,73251.0,3662.55,69588.45
O000569,4,P0040,2,8368.0,836.8,7531.2
O000569,5,P0096,1,2631.0,263.1,2367.9
O000570,1,P0064,1,9646.0,1446.9,8199.1
O000570,2,P0120,2,3461.0,692.2,2768.8
O000570,3,P0115,1,1419.0,70.95,1348.05
O000570,4,P0003,1,2217.0,554.25,1662.75
O000570,5,P0036,1,68685.0,0.0,68685.0
O000571,1,P0084,1,33279.0,1663.95,31615.05
O000571,2,P0103,2,9427.0,1885.4,7541.6
O000571,3,P0028,1,1432.0,286.4,1145.6
O000571,4,P0082,1,19266.0,963.3,18302.7
O000572,1,P0033,1,13346.0,2669.2,10676.8
O000572,2,P0052,1,63069.0,15767.25,47301.75
O000572,3,P0050,2,27362.0,1368.1,25993.9
O000572,4,P0078,1,8785.0,0.0,8785.0
O000573,1,P0065,2,651.0,130.2,520.8
O000573,2,P0045,1,873.0,0.0,873.0
O000573,3,P0034,1,1724.0,258.6,1465.4
O000573,4,P0086,2,1905.0,0.0,1905.0
O000573,5,P0012,1,8277.0,1655.4,6621.6
O000574,1,P0063,1,8616.0,0.0,8616.0
O000574,2,P0079,1,650.0,130.0,520.0
O000574,3,P0056,1,61408.0,0.0,61408.0
O000574,4,P0052,1,63069.0,15767.25,47301.75
O000575,1,P0049,1,13599.0,0.0,13599.0
O000575,2,P0047,2,14456.0,0.0,14456.0
O000575,3,P0052,1,63069.0,12613.8,50455.2
O000575,4,P0060,1,1117.0,0.0,1117.0
O000575,5,P0044,1,42878.0,4287.8,38590.2
O000576,1,P0103,1,9427.0,0.0,9427.0
O000577,1,P0058,3,5583.0,279.15,5303.85
O000577,2,P0096,1,2631.0,0.0,2631.0
O000578,1,P0120,2,3461.0,692.2,2768.8
O000578,2,P0025,1,9332.0,0.0,9332.0
O000578,3,P0039,2,8497.0,0.0,8497.0
O000579,1,P0001,1,71818.0,0.0,71818.0
O000580,1,P0112,2,4364.0,0.0,4364.0
O000581,1,P0032,1,620.0,124.0,496.0
O000582,1,P0078,1,8785.0,878.5,7906.5
O000582,2,P0114,1,11162.0,0.0,11162.0
O000582,3,P0085,1,3342.0,501.3,2840.7
O000582,4,P0104,1,1443.0,288.6,1154.4
O000583,1,P0011,1,2875.0,287.5,2587.5
O000583,2,P0111,1,1507.0,150.7,1356.3
O000584,1,P0103,2,9427.0,471.35,8955.65
O000585,1,P0100,2,17072.0,0.0,17072.0
O000585,2,P0016,1,1792.0,358.4,1433.6
O000586,1,P0017,1,3533.0,0.0,3533.0
O000586,2,P0077,1,1721.0,172.1,1548.9
O000586,3,P0058,1,5583.0,0.0,5583.0
O000587,1,P0077,2,1721.0,86.05,1634.95
O000588,1,P0102,1,18580.0,0.0,18580.0
O000588,2,P0091,1,4351.0,217.55,4133.45
O000588,3,P0095,1,1968.0,0.0,1968.0
O000589,1,P0080,2,1759.0,175.9,1583.1
O000590,1,P0087,1,14136.0,0.0,14136.0
O000590,2,P0118,2,2927.0,585.4,2341.6
O000590,3,P0082,2,19266.0,0.0,19266.0
O000590,4,P0030,1,10734.0,0.0,10734.0
O000591,1,P0004,1,1954.0,195.4,1758.6
O000591,2,P0019,1,19838.0,3967.6,15870.4
O000591,3,P0021,1,967.0,48.35,918.65
O000592,1,P0032,1,620.0,31.0,589.0
O000592,2,P0028,1,1432.0,71.6,1360.4
O000592,3,P0055,1,24505.0,2450.5,22054.5
O000592,4,P0023,1,3542.0,0.0,3542.0
O000592,5,P0088,3,4772.0,0.0,4772.0
O000593,1,P0024,1,66.0,0.0,66.0
O000593,2,P0002,3,4422.0,0.0,4422.0
O000593,3,P0048,1,21164.0,0.0,21164.0
O000593,4,P0115,3,1419.0,0.0,1419.0
O000593,5,P0113,1,14720.0,3680.0,11040.0
O000594,1,P0096,2,2631.0,263.1,2367.9
O000594,2,P0060,2,1117.0,55.85,1061.15
O000594,3,P0059,1,7335.0,0.0,7335.0
O000595,1,P0108,1,1571.0,314.2,1256.8
O000596,1,P0047,1,14456.0,3614.0,10842.0
O000596,2,P0022,1,13558.0,677.9,12880.1
O000597,1,P0040,1,8368.0,0.0,8368.0
O000597,2,P0014,1,1427.0,285.4,1141.6
O000597,3,P0043,2,2747.0,0.0,2747.0
O000597,4,P0046,1,413.0,103.25,309.75
O000597,5,P0074,1,65786.0,0.0,65786.0
O000598,1,P0019,1,19838.0,4959.5,14878.5
O000598,2,P0028,1,1432.0,0.0,1432.0
O000599,1,P0114,1,11162.0,2790.5,8371.5
O000599,2,P0062,1,4304.0,645.6,3658.4
O000600,1,P0099,2,81251.0,0.0,81251.0
O000600,2,P0020,1,1902.0,0.0,1902.0
O000600,3,P0082,1,19266.0,2889.9,16376.1
O000600,4,P0106,2,11168.0,0.0,11168.0
O000601,1,P0080,1,1759.0,0.0,1759.0
O000601,2,P0022,1,13558.0,1355.8,12202.2
O000602,1,P0092,1,1619.0,323.8,1295.2
O000603,1,P0026,1,11042.0,2760.5,8281.5
O000604,1,P0056,1,61408.0,12281.6,49126.4
O000604,2,P0018,1,73251.0,18312.75,54938.25
O000604,3,P0053,1,4256.0,212.8,4043.2
O000604,4,P0113,1,14720.0,1472.0,13248.0
O000605,1,P0109,3,12274.0,0.0,12274.0
O000605,2,P0092,1,1619.0,80.95,1538.05
O000605,3,P0002,2,4422.0,1105.5,3316.5
O000605,4,P0077,1,1721.0,172.1,1548.9
O000605,5,P0113,1,14720.0,2208.0,12512.0
O000606,1,P0085,2,3342.0,0.0,3342.0
O000606,2,P0082,1,19266.0,963.3,18302.7
O000607,1,P0031,1,273.0,0.0,273.0
O000608,1,P0030,1,10734.0,1073.4,9660.6
O000608,2,P0097,2,14550.0,2182.5,12367.5
O000608,3,P0056,1,61408.0,0.0,61408.0
O000609,1,P0089,2,12354.0,0.0,12354.0
O000609,2,P0026,1,11042.0,0.0,11042.0
O000609,3,P0004,2,1954.0,390.8,1563.2
O000609,4,P0114,1,11162.0,558.1,10603.9
O000610,1,P0046,1,413.0,103.25,309.75
O000610,2,P0103,1,9427.0,0.0,9427.0
O000610,3,P0085,2,3342.0,0.0,3342.0
O000611,1,P0005,1,26727.0,6681.75,20045.25
O000611,2,P0093,1,3180.0,636.0,2544.0
O000611,3,P0102,2,18580.0,3716.0,14864.0
O000611,4,P0092,1,1619.0,0.0,1619.0
O000611,5,P0100,1,17072.0,0.0,17072.0
O000612,1,P0092,1,1619.0,404.75,1214.25
O000613,1,P0008,3,40335.0,2016.75,38318.25
O000613,2,P0101,3,563.0,140.75,422.25
O000613,3,P0117,2,1402.0,210.3,1191.7
O000613,4,P0071,2,1579.0,0.0,1579.0
O000614,1,P0093,1,3180.0,159.0,3021.0
O000614,2,P0014,1,1427.0,0.0,1427.0
O000614,3,P0107,1,11972.0,2993.0,8979.0
O000614,4,P0111,1,1507.0,226.05,1280.95
O000614,5,P0018,1,73251.0,7325.1,65925.9
O000615,1,P0052,1,63069.0,0.0,63069.0
O000615,2,P0103,2,9427.0,0.0,9427.0
O000615,3,P0007,1,4806.0,480.6,4325.4
O000615,4,P0101,2,563.0,0.0,563.0
O000615,5,P0014,1,1427.0,0.0,1427.0
O000616,1,P0105,2,5260.0,263.0,4997.0
O000616,2,P0115,2,1419.0,0.0,1419.0
O000616,3,P0082,1,19266.0,0.0,19266.0
O000617,1,P0111,1,1507.0,0.0,1507.0
O000617,2,P0097,1,14550.0,727.5,13822.5
O000617,3,P0081,1,5436.0,815.4,4620.6
O000618,1,P0116,1,8882.0,1332.3,7549.7
O000618,2,P0005,1,26727.0,6681.75,20045.25
O000619,1,P0069,1,4733.0,473.3,4259.7
O000619,2,P0104,2,1443.0,144.3,1298.7
O000619,3,P0116,1,8882.0,2220.5,6661.5
O000619,4,P0074,1,65786.0,9867.9,55918.1
O000619,5,P0094,1,3152.0,157.6,2994.4
O000620,1,P0090,3,7615.0,761.5,6853.5
O000621,1,P0067,3,2163.0,0.0,2163.0
O000621,2,P0052,1,63069.0,12613.8,50455.2
O000621,3,P0019,1,19838.0,3967.6,15870.4
O000621,4,P0096,2,2631.0,263.1,2367.9
O000622,1,P0016,1,1792.0,0.0,1792.0
O000622,2,P0015,1,1188.0,0.0,1188.0
O000622,3,P0100,1,17072.0,0.0,17072.0
O000623,1,P0034,1,1724.0,344.8,1379.2
O000624,1,P0052,1,63069.0,0.0,63069.0
O000625,1,P0099,1,81251.0,8125.1,73125.9
O000625,2,P0120,1,3461.0,519.15,2941.85
O000626,1,P0117,1,1402.0,0.0,1402.0
O000626,2,P0052,1,63069.0,0.0,63069.0
O000626,3,P0119,1,15371.0,0.0,15371.0
O000626,4,P0058,1,5583.0,1395.75,4187.25
O000626,5,P0118,1,2927.0,0.0,2927.0
O000627,1,P0060,1,1117.0,223.4,893.6
O000627,2,P0039,1,8497.0,0.0,8497.0
O000628,1,P0093,1,3180.0,159.0,3021.0
O000628,2,P0120,1,3461.0,0.0,3461.0
O000628,3,P0067,1,2163.0,216.3,1946.7
O000628,4,P0012,1,8277.0,1241.55,7035.45
O000628,5,P0091,2,4351.0,0.0,4351.0
O000629,1,P0033,1,13346.0,2669.2,10676.8
O000629,2,P0039,2,8497.0,0.0,8497.0
O000630,1,P0064,1,9646.0,1446.9,8199.1
O000630,2,P0077,2,1721.0,258.15,1462.85
O000630,3,P0003,1,2217.0,554.25,1662.75
O000630,4,P0008,2,40335.0,4033.5,36301.5
O000631,1,P0107,1,11972.0,1795.8,10176.2
O000631,2,P0100,2,17072.0,1707.2,15364.8
O000631,3,P0042,1,3764.0,0.0,3764.0
O000631,4,P0109,2,12274.0,0.0,12274.0
O000632,1,P0106,1,11168.0,1675.2,9492.8
O000633,1,P0115,1,1419.0,141.9,1277.1
O000633,2,P0102,1,18580.0,3716.0,14864.0
O000634,1,P0119,1,15371.0,768.55,14602.45
O000634,2,P0027,1,12202.0,2440.4,9761.6
O000634,3,P0031,1,273.0,68.25,204.75
O000634,4,P0070,1,1118.0,55.9,1062.1
O000634,5,P0019,1,19838.0,3967.6,15870.4
O000635,1,P0007,1,4806.0,480.6,4325.4
O000635,2,P0040,2,8368.0,1673.6,6694.4
O000635,3,P0062,1,4304.0,0.0,4304.0
O000636,1,P0022,1,13558.0,3389.5,10168.5
O000636,2,P0026,1,11042.0,1104.2,9937.8
O000636,3,P0012,1,8277.0,413.85,7863.15
O000636,4,P0066,1,6476.0,0.0,6476.0
O000636,5,P0062,1,4304.0,645.6,3658.4
O000637,1,P0109,2,12274.0,613.7,11660.3
O000637,2,P0006,1,1703.0,0.0,1703.0
O000638,1,P0111,1,1507.0,75.35,1431.65
O000638,2,P0120,1,3461.0,692.2,2768.8
O000638,3,P0119,1,15371.0,0.0,15371.0
O000638,4,P0084,3,33279.0,1663.95,31615.05
O000639,1,P0107,2,11972.0,2993.0,8979.0
O000639,2,P0062,2,4304.0,645.6,3658.4
O000639,3,P0057,2,1050.0,0.0,1050.0
O000640,1,P0046,1,413.0,82.6,330.4
O000640,2,P0102,1,18580.0,4645.0,13935.0
O000640,3,P0048,1,21164.0,4232.8,16931.2
O000640,4,P0104,3,1443.0,216.45,1226.55
O000640,5,P0039,1,8497.0,424.85,8072.15
O000641,1,P0014,2,1427.0,142.7,1284.3
O000641,2,P0099,2,81251.0,12187.65,69063.35
O000641,3,P0019,1,19838.0,3967.6,15870.4
O000642,1,P0094,1,3152.0,630.4,2521.6
O000642,2,P0105,1,5260.0,263.0,4997.0
O000643,1,P0038,1,73655.0,14731.0,58924.0
O000643,2,P0013,2,5453.0,1363.25,4089.75
O000643,3,P0019,1,19838.0,0.0,19838.0
O000644,1,P0087,1,14136.0,2827.2,11308.8
O000644,2,P0115,1,1419.0,141.9,1277.1
O000644,3,P0109,1,12274.0,1841.1,10432.9
O000645,1,P0024,2,66.0,6.6,59.4
O000646,1,P0088,1,4772.0,477.2,4294.8
O000646,2,P0097,1,14550.0,0.0,14550.0
O000646,3,P0119,1,15371.0,0.0,15371.0
O000646,4,P0023,1,3542.0,177.1,3364.9
O000646,5,P0101,2,563.0,56.3,506.7
O000647,1,P0106,1,11168.0,0.0,11168.0
O000647,2,P0119,1,15371.0,2305.65,13065.35
O000648,1,P0044,1,42878.0,10719.5,32158.5
O000648,2,P0037,1,9916.0,0.0,9916.0
O000649,1,P0072,1,14849.0,0.0,14849.0
O000650,1,P0009,1,699.0,0.0,699.0
O000650,2,P0071,1,1579.0,0.0,1579.0
O000650,3,P0024,1,66.0,0.0,66.0
O000650,4,P0078,1,8785.0,878.5,7906.5
O000651,1,P0058,2,5583.0,279.15,5303.85
O000651,2,P0120,2,3461.0,519.15,2941.85
O000651,3,P0084,3,33279.0,0.0,33279.0
O000652,1,P0026,1,11042.0,0.0,11042.0
O000652,2,P0014,3,1427.0,0.0,1427.0
O000652,3,P0065,1,651.0,32.55,618.45
O000652,4,P0108,1,1571.0,0.0,1571.0
O000652,5,P0027,1,12202.0,3050.5,9151.5
O000653,1,P0094,2,3152.0,0.0,3152.0
O000653,2,P0114,2,11162.0,0.0,11162.0
O000653,3,P0108,1,1571.0,235.65,1335.35
O000653,4,P0019,1,19838.0,4959.5,14878.5
O000653,5,P0065,1,651.0,130.2,520.8
O000654,1,P0095,2,1968.0,0.0,1968.0
O000654,2,P0093,1,3180.0,636.0,2544.0
O000654,3,P0038,1,73655.0,3682.75,69972.25
O000655,1,P0006,3,1703.0,340.6,1362.4
O000655,2,P0056,1,61408.0,15352.0,46056.0
O000655,3,P0074,1,65786.0,0.0,65786.0
O000655,4,P0115,1,1419.0,0.0,1419.0
O000656,1,P0084,2,33279.0,0.0,33279.0
O000656,2,P0039,1,8497.0,0.0,8497.0
O000656,3,P0006,1,1703.0,0.0,1703.0
O000656,4,P0007,1,4806.0,480.6,4325.4
O000657,1,P0085,1,3342.0,835.5,2506.5
O000657,2,P0029,2,1848.0,462.0,1386.0
O000658,1,P0022,1,13558.0,0.0,13558.0
O000658,2,P0113,3,14720.0,736.0,13984.0
O000658,3,P0064,1,9646.0,0.0,9646.0
O000658,4,P0007,2,4806.0,480.6,4325.4
O000658,5,P0002,1,4422.0,1105.5,3316.5
O000659,1,P0067,1,2163.0,108.15,2054.85
O000659,2,P0096,1,2631.0,0.0,2631.0
O000659,3,P0003,2,2217.0,110.85,2106.15
O000660,1,P0102,1,18580.0,4645.0,13935.0
O000660,2,P0115,1,1419.0,141.9,1277.1
O000660,3,P0053,2,4256.0,851.2,3404.8
O000661,1,P0003,3,2217.0,0.0,2217.0
O000662,1,P0034,1,1724.0,344.8,1379.2
O000663,1,P0019,2,19838.0,2975.7,16862.3
O000663,2,P0011,1,2875.0,431.25,2443.75
O000663,3,P0027,1,12202.0,1830.3,10371.7
O000664,1,P0061,2,55744.0,11148.8,44595.2
O000664,2,P0005,2,26727.0,4009.05,22717.95
O000665,1,P0030,2,10734.0,0.0,10734.0
O000665,2,P0108,1,1571.0,314.2,1256.8
O000665,3,P0029,2,1848.0,184.8,1663.2
O000665,4,P0120,2,3461.0,346.1,3114.9
O000666,1,P0028,1,1432.0,143.2,1288.8
O000666,2,P0066,2,6476.0,0.0,6476.0
O000667,1,P0070,2,1118.0,0.0,1118.0
O000668,1,P0089,3,12354.0,1853.1,10500.9
O000668,2,P0045,1,873.0,0.0,873.0
O000668,3,P0015,1,1188.0,297.0,891.0
O000668,4,P0031,1,273.0,54.6,218.4
O000668,5,P0061,1,55744.0,8361.6,47382.4
O000669,1,P0001,1,71818.0,3590.9,68227.1
O000669,2,P0119,2,15371.0,1537.1,13833.9
O000669,3,P0097,1,14550.0,1455.0,13095.0
O000670,1,P0099,1,81251.0,12187.65,69063.35
O000670,2,P0051,1,2113.0,422.6,1690.4
O000670,3,P0020,2,1902.0,190.2,1711.8
O000671,1,P0117,2,1402.0,70.1,1331.9
O000671,2,P0096,1,2631.0,263.1,2367.9
O000672,1,P0115,1,1419.0,212.85,1206.15
O000672,2,P0043,1,2747.0,0.0,2747.0
O000672,3,P0039,1,8497.0,0.0,8497.0
O000672,4,P0025,1,9332.0,2333.0,6999.0
O000673,1,P0034,1,1724.0,0.0,1724.0
O000673,2,P0107,1,11972.0,0.0,11972.0
O000673,3,P0004,1,1954.0,0.0,1954.0
O000674,1,P0064,1,9646.0,0.0,9646.0
O000674,2,P0094,1,3152.0,157.6,2994.4
O000674,3,P0036,1,68685.0,0.0,68685.0
O000675,1,P0011,1,2875.0,0.0,2875.0
O000675,2,P0113,2,14720.0,736.0,13984.0
O000676,1,P0014,1,1427.0,356.75,1070.25
O000676,2,P0082,1,19266.0,0.0,19266.0
O000676,3,P0045,1,873.0,174.6,698.4
O000676,4,P0120,1,3461.0,0.0,3461.0
O000677,1,P0096,2,2631.0,657.75,1973.25
O000677,2,P0115,1,1419.0,0.0,1419.0
O000677,3,P0030,1,10734.0,1073.4,9660.6
O000677,4,P0072,1,14849.0,0.0,14849.0
O000678,1,P0027,1,12202.0,610.1,11591.9
O000678,2,P0018,2,73251.0,3662.55,69588.45
O000678,3,P0109,1,12274.0,0.0,12274.0
O000678,4,P0092,1,1619.0,323.8,1295.2
O000678,5,P0049,1,13599.0,2039.85,11559.15
O000679,1,P0062,2,4304.0,0.0,4304.0
O000680,1,P0077,2,1721.0,0.0,1721.0
O000680,2,P0114,1,11162.0,2790.5,8371.5
O000680,3,P0033,1,13346.0,2001.9,11344.1
O000681,1,P0079,1,650.0,130.0,520.0
O000681,2,P0107,2,11972.0,2394.4,9577.6
O000681,3,P0025,1,9332.0,2333.0,6999.0
O000681,4,P0058,1,5583.0,837.45,4745.55
O000682,1,P0084,1,33279.0,8319.75,24959.25
O000682,2,P0007,2,4806.0,480.6,4325.4
O000683,1,P0082,1,19266.0,0.0,19266.0
O000683,2,P0092,1,1619.0,0.0,1619.0
O000683,3,P0085,1,3342.0,167.1,3174.9
O000684,1,P0059,1,7335.0,733.5,6601.5
O000685,1,P0030,3,10734.0,0.0,10734.0
O000685,2,P0116,1,8882.0,1332.3,7549.7
O000686,1,P0026,3,11042.0,1104.2,9937.8
O000686,2,P0014,1,1427.0,0.0,1427.0
O000686,3,P0066,3,6476.0,1619.0,4857.0
O000687,1,P0031,3,273.0,0.0,273.0
O000687,2,P0114,2,11162.0,0.0,11162.0
O000688,1,P0107,1,11972.0,0.0,11972.0
O000688,2,P0106,1,11168.0,558.4,10609.6
O000688,3,P0092,1,1619.0,0.0,1619.0
O000689,1,P0017,1,3533.0,0.0,3533.0
O000689,2,P0092,1,1619.0,0.0,1619.0
O000689,3,P0041,1,1356.0,203.4,1152.6
O000689,4,P0071,1,1579.0,0.0,1579.0
O000689,5,P0048,2,21164.0,5291.0,15873.0
O000690,1,P0111,2,1507.0,0.0,1507.0
O000690,2,P0033,1,13346.0,1334.6,12011.4
O000690,3,P0087,1,14136.0,0.0,14136.0
O000691,1,P0021,1,967.0,0.0,967.0
O000691,2,P0002,1,4422.0,0.0,4422.0
O000692,1,P0104,1,1443.0,288.6,1154.4
O000692,2,P0096,1,2631.0,0.0,2631.0
O000692,3,P0005,1,26727.0,2672.7,24054.3
O000692,4,P0072,1,14849.0,2227.35,12621.65
O000692,5,P0091,2,4351.0,652.65,3698.35
O000693,1,P0033,1,13346.0,1334.6,12011.4
O000693,2,P0110,1,1333.0,199.95,1133.05
O000693,3,P0103,1,9427.0,2356.75,7070.25
O000693,4,P0095,1,1968.0,0.0,1968.0
O000694,1,P0015,1,1188.0,178.2,1009.8
O000694,2,P0043,1,2747.0,0.0,2747.0
O000694,3,P0099,3,81251.0,0.0,81251.0
O000694,4,P0112,2,4364.0,654.6,3709.4
O000695,1,P0025,1,9332.0,2333.0,6999.0
O000695,2,P0089,1,12354.0,0.0,12354.0
O000696,1,P0098,1,1719.0,257.85,1461.15
O000697,1,P0027,1,12202.0,2440.4,9761.6
O000697,2,P0032,1,620.0,124.0,496.0
O000698,1,P0023,1,3542.0,708.4,2833.6
O000698,2,P0019,1,19838.0,2975.7,16862.3
O000698,3,P0103,1,9427.0,1885.4,7541.6
O000698,4,P0095,1,1968.0,393.6,1574.4
O000698,5,P0089,1,12354.0,2470.8,9883.2
O000699,1,P0090,1,7615.0,0.0,7615.0
O000699,2,P0006,1,1703.0,85.15,1617.85
O000700,1,P0109,1,12274.0,3068.5,9205.5
O000700,2,P0100,1,17072.0,4268.0,12804.0
O000701,1,P0064,1,9646.0,2411.5,7234.5
O000701,2,P0105,1,5260.0,1052.0,4208.0
O000702,1,P0096,1,2631.0,0.0,2631.0
O000702,2,P0016,1,1792.0,89.6,1702.4
O000703,1,P0089,1,12354.0,0.0,12354.0
O000703,2,P0049,1,13599.0,0.0,13599.0
O000703,3,P0048,1,21164.0,2116.4,19047.6
O000704,1,P0041,2,1356.0,0.0,1356.0
O000704,2,P0054,1,151.0,22.65,128.35
O000704,3,P0071,2,1579.0,0.0,1579.0
O000705,1,P0093,1,3180.0,795.0,2385.0
O000705,2,P0030,1,10734.0,536.7,10197.3
O000705,3,P0048,1,21164.0,3174.6,17989.4
O000705,4,P0061,1,55744.0,0.0,55744.0
O000706,1,P0005,1,26727.0,1336.35,25390.65
O000707,1,P0043,1,2747.0,0.0,2747.0
O000707,2,P0065,1,651.0,32.55,618.45
O000708,1,P0023,2,3542.0,531.3,3010.7
O000708,2,P0068,1,1096.0,54.8,1041.2
O000708,3,P0020,1,1902.0,380.4,1521.6
O000708,4,P0069,1,4733.0,236.65,4496.35
O000708,5,P0041,2,1356.0,0.0,1356.0
O000709,1,P0060,1,1117.0,279.25,837.75
O000709,2,P0025,1,9332.0,1399.8,7932.2
O000709,3,P0021,1,967.0,193.4,773.6
O000710,1,P0034,1,1724.0,0.0,1724.0
O000710,2,P0056,3,61408.0,0.0,61408.0
O000710,3,P0003,1,2217.0,554.25,1662.75
O000710,4,P0097,1,14550.0,2182.5,12367.5
O000710,5,P0082,1,19266.0,3853.2,15412.8
O000711,1,P0106,1,11168.0,2792.0,8376.0
O000712,1,P0005,1,26727.0,0.0,26727.0
O000712,2,P0003,1,2217.0,554.25,1662.75
O000712,3,P0096,3,2631.0,0.0,2631.0
O000712,4,P0015,1,1188.0,297.0,891.0
O000712,5,P0010,2,7032.0,0.0,7032.0
O000713,1,P0042,1,3764.0,0.0,3764.0
O000713,2,P0072,2,14849.0,2969.8,11879.2
O000713,3,P0041,1,1356.0,271.2,1084.8
O000713,4,P0073,1,2802.0,420.3,2381.7
O000713,5,P0008,1,40335.0,4033.5,36301.5
O000714,1,P0085,1,3342.0,0.0,3342.0
O000714,2,P0111,1,1507.0,0.0,1507.0
O000715,1,P0002,1,4422.0,0.0,4422.0
O000716,1,P0081,1,5436.0,0.0,5436.0
O000717,1,P0098,1,1719.0,0.0,1719.0
O000718,1,P0043,1,2747.0,549.4,2197.6
O000718,2,P0118,1,2927.0,731.75,2195.25
O000718,3,P0095,1,1968.0,0.0,1968.0
O000718,4,P0100,1,17072.0,4268.0,12804.0
O000718,5,P0091,1,4351.0,0.0,4351.0
O000719,1,P0094,2,3152.0,157.6,2994.4
O000719,2,P0037,1,9916.0,0.0,9916.0
O000719,3,P0014,1,1427.0,71.35,1355.65
O000719,4,P0087,2,14136.0,1413.6,12722.4
O000719,5,P0008,2,40335.0,2016.75,38318.25
